,date,change_perc1,change_perc2,open,high,low,close,avg,volume_match,volume_reconcile,adjust,change_perc,value_match,value_reconcile
9,27/03/2013,,,8.20,8.30,8.20,8.30,,3200,0,3.91,-0.20 (-2.35 %),26280000,0
10,26/03/2013,,,8.50,8.50,8.50,8.50,,120,0,4.00,-0.20 (-2.30 %),1020000,0
11,25/03/2013,,,8.70,8.70,8.70,8.70,,20,0,4.10,0.00 (0.00 %),174000,0
12,22/03/2013,,,8.40,8.70,8.40,8.70,,1500,0,4.10,0.00 (0.00 %),12603000,0
13,21/03/2013,,,8.50,8.70,8.50,8.70,,3030,0,4.10,-0.20 (-2.25 %),25761000,0
14,20/03/2013,,,8.90,8.90,8.90,8.90,,0,0,4.19,0.00 (0.00 %),0,0
15,19/03/2013,,,8.60,8.90,8.60,8.90,,2540,0,4.19,0.00 (0.00 %),21847000,0
16,18/03/2013,,,8.90,8.90,8.90,8.90,,10,0,4.19,0.00 (0.00 %),89000,0
17,15/03/2013,,,9.30,9.30,8.90,8.90,,7130,0,4.19,0.20 (2.30 %),63479000,0
18,14/03/2013,,,8.80,9.20,8.60,8.70,,33240,0,4.10,-0.50 (-5.43 %),296129000,0
19,13/03/2013,,,10.50,10.50,10.00,10.40,,49460,0,4.33,0.00 (0.00 %),513518000,0
20,12/03/2013,,,10.80,11.00,10.30,10.40,,67090,0,4.33,0.10 (0.97 %),698958000,0
21,11/03/2013,,,10.30,10.30,10.20,10.30,,10050,0,4.29,0.00 (0.00 %),103365000,0
2,08/03/2013,,,10.00,10.30,9.90,10.30,,17520,0,4.29,0.10 (0.98 %),175104000,0
3,07/03/2013,,,9.90,10.50,9.90,10.20,,24010,0,4.25,0.30 (3.03 %),241550000,0
4,06/03/2013,,,9.60,9.90,9.60,9.90,,6900,0,4.12,0.30 (3.13 %),67357000,0
5,05/03/2013,,,9.20,9.60,9.20,9.60,,3770,0,4.00,-0.20 (-2.04 %),36164000,0
6,04/03/2013,,,9.40,9.80,9.20,9.80,,4000,0,4.08,0.00 (0.00 %),38440000,0
7,01/03/2013,,,9.80,9.80,9.80,9.80,,0,0,4.08,0.00 (0.00 %),0,0
8,28/02/2013,,,9.50,9.80,9.50,9.80,,3000,0,4.08,0.40 (4.26 %),29395000,0
9,27/02/2013,,,9.30,9.40,9.30,9.40,,120030,0,3.92,-0.10 (-1.05 %),1116282000,0
10,26/02/2013,,,9.50,9.50,9.50,9.50,,0,0,3.96,0.00 (0.00 %),0,0
11,25/02/2013,,,9.50,9.50,9.50,9.50,,1630,0,3.96,-0.10 (-1.04 %),15485000,0
12,22/02/2013,,,9.20,9.60,9.20,9.60,,15960,0,4.00,0.30 (3.23 %),150549000,0
13,21/02/2013,,,9.80,9.80,9.30,9.30,,6610,0,3.87,-0.20 (-2.11 %),63473000,0
14,20/02/2013,,,9.70,9.70,9.50,9.50,,26050,0,3.96,-0.10 (-1.04 %),249960000,0
15,19/02/2013,,,9.60,9.70,9.60,9.60,,13580,0,4.00,0.00 (0.00 %),130568000,0
16,18/02/2013,,,9.60,9.60,9.60,9.60,,36000,0,4.00,0.30 (3.23 %),345600000,0
17,08/02/2013,,,9.30,9.30,9.30,9.30,,25350,0,3.87,0.30 (3.33 %),235755000,0
18,07/02/2013,,,8.80,9.60,8.80,9.00,,9080,0,3.75,-0.30 (-3.23 %),86862000,0
19,06/02/2013,,,9.00,9.60,8.80,9.30,,68400,0,3.87,0.00 (0.00 %),627232000,0
20,05/02/2013,,,9.30,9.30,9.30,9.30,,0,0,3.87,0.00 (0.00 %),0,0
21,04/02/2013,,,9.10,9.30,9.10,9.30,,90060,0,3.87,0.30 (3.33 %),837556000,0
2,01/02/2013,,,9.00,9.00,9.00,9.00,,45000,0,3.75,0.00 (0.00 %),405000000,0
3,31/01/2013,,,8.80,9.00,8.80,9.00,,23110,0,3.75,0.00 (0.00 %),206390000,0
4,30/01/2013,,,9.00,9.00,9.00,9.00,,10000,0,3.75,0.00 (0.00 %),90000000,0
5,29/01/2013,,,8.90,9.00,8.90,9.00,,45910,0,3.75,0.00 (0.00 %),411424000,0
6,28/01/2013,,,8.70,9.00,8.70,9.00,,6850,0,3.75,0.00 (0.00 %),59849000,0
7,25/01/2013,,,9.00,9.00,9.00,9.00,,9380,0,3.75,-0.10 (-1.10 %),84420000,0
8,24/01/2013,,,9.10,9.10,9.10,9.10,,0,0,3.79,0.00 (0.00 %),0,0
9,23/01/2013,,,8.70,9.10,8.70,9.10,,6520,0,3.79,-0.10 (-1.09 %),56744000,0
10,22/01/2013,,,9.20,9.20,9.20,9.20,,0,0,3.83,0.00 (0.00 %),0,0
11,21/01/2013,,,8.80,9.20,8.80,9.20,,11000,0,3.83,0.10 (1.10 %),100400000,0
12,18/01/2013,,,9.10,9.10,9.10,9.10,,2010,0,3.79,-0.20 (-2.15 %),18291000,0
13,17/01/2013,,,9.00,9.30,9.00,9.30,,19600,0,3.87,0.00 (0.00 %),176430000,0
14,16/01/2013,,,9.00,9.30,8.80,9.30,,29110,0,3.87,0.50 (5.68 %),260868000,0
15,15/01/2013,,,9.20,9.30,8.70,8.80,,18120,0,3.67,-0.40 (-4.35 %),168454000,0
16,14/01/2013,,,9.20,9.20,9.20,9.20,,100,0,3.83,-0.10 (-1.08 %),920000,0
17,11/01/2013,,,9.00,9.30,9.00,9.30,,15000,0,3.87,0.30 (3.33 %),138840000,0
18,10/01/2013,,,8.40,9.00,8.40,9.00,,2100,0,3.75,0.40 (4.65 %),17700000,0
19,09/01/2013,,,8.60,8.60,8.40,8.60,,7240,0,3.58,-0.10 (-1.15 %),61484000,0
20,08/01/2013,,,8.40,8.80,8.40,8.70,,12010,0,3.62,0.10 (1.16 %),105484000,0
21,07/01/2013,,,8.80,9.00,8.60,8.60,,6900,0,3.58,-0.40 (-4.44 %),60619000,0
2,04/01/2013,,,8.40,9.00,8.40,9.00,,800,0,3.75,0.40 (4.65 %),6965000,0
3,03/01/2013,,,9.20,9.20,8.60,8.60,,1360,0,3.58,-0.40 (-4.44 %),11878000,0
4,02/01/2013,,,9.40,9.40,9.00,9.00,,600,0,3.75,0.00 (0.00 %),5520000,0
5,28/12/2012,,,8.90,9.00,8.80,9.00,,26360,0,3.75,0.20 (2.27 %),235273000,0
6,27/12/2012,,,8.80,8.80,8.80,8.80,,9300,0,3.67,0.20 (2.33 %),81840000,0
7,26/12/2012,,,8.60,8.60,8.60,8.60,,4500,0,3.58,0.00 (0.00 %),38700000,0
8,25/12/2012,,,8.40,8.60,8.40,8.60,,8520,0,3.58,0.00 (0.00 %),72496000,0
9,24/12/2012,,,9.00,9.00,8.50,8.60,,6550,0,3.58,-0.20 (-2.27 %),56559000,0
10,21/12/2012,,,8.30,8.80,8.10,8.80,,11790,0,3.67,0.40 (4.76 %),97430000,0
11,20/12/2012,,,9.00,9.00,8.40,8.40,,23130,0,3.50,-0.40 (-4.55 %),195783000,0
12,19/12/2012,,,8.60,8.80,8.40,8.80,,26550,0,3.67,0.40 (4.76 %),231719000,0
13,18/12/2012,,,8.40,8.40,8.40,8.40,,550,0,3.50,0.40 (5.00 %),4620000,0
14,17/12/2012,,,8.30,8.40,8.00,8.00,,5300,0,3.33,-0.10 (-1.23 %),42515000,0
15,14/12/2012,,,8.50,8.50,8.10,8.10,,25030,0,3.37,-0.30 (-3.57 %),204853000,0
16,13/12/2012,,,8.30,8.40,8.30,8.40,,11010,0,3.50,0.00 (0.00 %),92184000,0
17,12/12/2012,,,8.30,8.40,8.30,8.40,,420,0,3.50,0.30 (3.70 %),3527000,0
18,11/12/2012,,,8.40,8.80,8.10,8.10,,13300,0,3.37,-0.30 (-3.57 %),114360000,0
19,10/12/2012,,,8.30,8.40,8.20,8.40,,2170,0,3.50,-0.10 (-1.18 %),17815000,0
20,07/12/2012,,,8.40,8.60,8.10,8.50,,1730,0,3.54,0.10 (1.19 %),14808000,0
21,06/12/2012,,,8.10,8.40,8.10,8.40,,8010,0,3.50,0.40 (5.00 %),66634000,0
2,05/12/2012,,,8.30,8.40,8.00,8.00,,31610,0,3.33,0.00 (0.00 %),265478000,0
3,04/12/2012,,,8.00,8.00,8.00,8.00,,40,0,3.33,-0.40 (-4.76 %),320000,0
4,03/12/2012,,,8.30,8.40,8.30,8.40,,90,0,3.50,0.00 (0.00 %),754000,0
5,30/11/2012,,,8.00,8.40,8.00,8.40,,12200,0,3.50,0.40 (5.00 %),101178000,0
6,29/11/2012,,,8.10,8.10,8.00,8.00,,2870,0,3.33,-0.40 (-4.76 %),23197000,0
7,28/11/2012,,,8.10,8.40,8.10,8.40,,320,0,3.50,0.00 (0.00 %),2685000,0
8,27/11/2012,,,8.20,8.40,8.20,8.40,,510,0,3.50,0.00 (0.00 %),4184000,0
9,26/11/2012,,,8.10,8.40,8.10,8.40,,580,0,3.50,0.00 (0.00 %),4848000,0
10,23/11/2012,,,8.20,8.40,8.00,8.40,,2160,0,3.50,0.00 (0.00 %),17698000,0
11,22/11/2012,,,8.20,8.40,8.10,8.40,,630,0,3.50,0.00 (0.00 %),5262000,0
12,21/11/2012,,,8.20,8.40,8.00,8.40,,3640,0,3.50,0.00 (0.00 %),29577000,0
13,20/11/2012,,,8.10,8.40,8.10,8.40,,2810,0,3.50,0.30 (3.70 %),23363000,0
14,19/11/2012,,,8.00,8.10,8.00,8.10,,19200,0,3.37,0.20 (2.53 %),154520000,0
15,16/11/2012,,,8.00,8.00,7.90,7.90,,20130,0,3.29,0.00 (0.00 %),160777000,0
16,15/11/2012,,,8.20,8.20,7.90,7.90,,4510,0,3.29,-0.10 (-1.25 %),36279000,0
17,14/11/2012,,,8.20,8.20,8.00,8.00,,5010,0,3.33,-0.10 (-1.23 %),41080000,0
18,13/11/2012,,,8.00,8.10,8.00,8.10,,4010,0,3.37,0.30 (3.85 %),32380000,0
19,12/11/2012,,,8.20,8.20,7.80,7.80,,20,0,3.25,-0.30 (-3.70 %),160000,0
20,09/11/2012,,,8.00,8.10,8.00,8.10,,4010,0,3.37,0.00 (0.00 %),32381000,0
21,08/11/2012,,,8.00,8.10,8.00,8.10,,10010,0,3.37,0.10 (1.25 %),80081000,0
2,07/11/2012,,,8.10,8.10,8.00,8.00,,1020,0,3.33,-0.10 (-1.23 %),8161000,0
3,06/11/2012,,,7.90,8.10,7.90,8.10,,5390,0,3.37,0.20 (2.53 %),42583000,0
4,05/11/2012,,,7.90,7.90,7.90,7.90,,0,0,3.29,0.00 (0.00 %),0,0
5,02/11/2012,,,8.00,8.00,7.90,7.90,,4800,0,3.29,-0.10 (-1.25 %),38360000,0
6,01/11/2012,,,8.00,8.00,8.00,8.00,,4810,0,3.33,0.00 (0.00 %),38480000,0
7,31/10/2012,,,8.40,8.40,8.00,8.00,,8170,0,3.33,-0.30 (-3.61 %),65676000,0
8,30/10/2012,,,8.30,8.30,8.30,8.30,,10,0,3.46,0.10 (1.22 %),83000,0
9,29/10/2012,,,8.20,8.20,8.20,8.20,,0,0,3.42,0.00 (0.00 %),0,0
10,26/10/2012,,,8.20,8.20,8.20,8.20,,0,0,3.42,0.00 (0.00 %),0,0
11,25/10/2012,,,8.20,8.20,8.20,8.20,,1550,0,3.42,-0.20 (-2.38 %),12710000,0
12,24/10/2012,,,8.40,8.40,8.40,8.40,,10,0,3.50,0.20 (2.44 %),84000,0
13,23/10/2012,,,8.20,8.20,8.20,8.20,,10,0,3.42,-0.40 (-4.65 %),82000,0
14,22/10/2012,,,8.30,8.60,8.20,8.60,,4000,0,3.58,0.00 (0.00 %),32950000,0
15,19/10/2012,,,8.20,8.60,8.20,8.60,,6110,0,3.58,0.00 (0.00 %),51305000,0
16,18/10/2012,,,8.60,8.60,8.60,8.60,,1000,0,3.58,-0.40 (-4.44 %),8600000,0
17,17/10/2012,,,9.00,9.00,9.00,9.00,,16360,0,3.75,0.00 (0.00 %),147240000,0
18,16/10/2012,,,9.00,9.00,9.00,9.00,,2450,0,3.75,0.00 (0.00 %),22050000,0
19,15/10/2012,,,9.00,9.00,9.00,9.00,,0,0,3.75,0.00 (0.00 %),0,0
20,12/10/2012,,,9.00,9.00,9.00,9.00,,330,0,3.75,0.20 (2.27 %),2970000,0
21,11/10/2012,,,8.40,8.80,8.40,8.80,,9000,0,3.67,0.40 (4.76 %),78688000,0
2,10/10/2012,,,8.10,8.40,8.10,8.40,,8300,0,3.50,0.40 (5.00 %),68220000,0
3,09/10/2012,,,8.00,8.40,8.00,8.00,,28040,0,3.33,0.00 (0.00 %),234420000,0
4,08/10/2012,,,8.40,8.40,8.00,8.00,,3360,0,3.33,-0.40 (-4.76 %),26888000,0
5,05/10/2012,,,7.90,8.40,7.90,8.40,,12950,0,3.50,0.30 (3.70 %),105459000,0
6,04/10/2012,,,8.20,8.20,8.10,8.10,,510,0,3.37,-0.30 (-3.57 %),4132000,0
7,03/10/2012,,,8.40,8.40,8.40,8.40,,11560,0,3.50,-0.40 (-4.55 %),97104000,0
8,02/10/2012,,,8.80,8.80,8.80,8.80,,300,0,3.67,0.10 (1.15 %),2640000,0
9,01/10/2012,,,8.70,8.70,8.70,8.70,,20,0,3.62,0.20 (2.35 %),174000,0
10,28/09/2012,,,8.50,8.60,7.90,8.50,,11520,0,3.54,0.30 (3.66 %),97365000,0
11,27/09/2012,,,7.90,8.20,7.90,8.20,,12820,0,3.42,0.30 (3.80 %),103213000,0
12,26/09/2012,,,7.90,8.40,7.90,7.90,,34990,0,3.29,-0.10 (-1.25 %),285587000,0
13,25/09/2012,,,7.60,8.00,7.60,8.00,,11760,0,3.33,0.30 (3.90 %),92926000,0
14,24/09/2012,,,7.70,7.70,7.70,7.70,,500,0,3.21,-0.30 (-3.75 %),3850000,0
15,21/09/2012,,,8.00,8.00,8.00,8.00,,10,0,3.33,-0.10 (-1.23 %),80000,0
16,20/09/2012,,,7.70,8.10,7.70,8.10,,140,0,3.37,0.20 (2.53 %),1094000,0
17,19/09/2012,,,7.90,7.90,7.90,7.90,,0,0,3.29,0.00 (0.00 %),0,0
18,18/09/2012,,,7.70,7.90,7.70,7.90,,5480,0,3.29,-0.10 (-1.25 %),42198000,0
19,17/09/2012,,,8.00,8.00,8.00,8.00,,0,0,3.33,0.00 (0.00 %),0,0
20,14/09/2012,,,7.80,8.00,7.80,8.00,,21330,0,3.33,0.30 (3.90 %),169490000,0
21,13/09/2012,,,7.70,8.00,7.70,7.70,,27220,0,3.21,-0.30 (-3.75 %),215097000,0
2,12/09/2012,,,7.80,8.00,7.80,8.00,,37010,0,3.33,-0.10 (-1.23 %),294178000,0
3,11/09/2012,,,8.00,8.10,7.90,8.10,,26010,0,3.37,0.00 (0.00 %),207481000,0
4,10/09/2012,,,8.00,8.10,7.70,8.10,,47550,0,3.37,0.00 (0.00 %),374180000,0
5,07/09/2012,,,7.90,8.10,7.90,8.10,,1020,0,3.37,0.00 (0.00 %),8258000,0
6,06/09/2012,,,8.30,8.30,8.00,8.10,,2540,0,3.37,0.00 (0.00 %),20526000,0
7,05/09/2012,,,8.10,8.10,8.10,8.10,,3010,0,3.37,0.00 (0.00 %),24381000,0
8,04/09/2012,,,8.00,8.20,8.00,8.10,,3020,0,3.37,0.10 (1.25 %),24273000,0
9,31/08/2012,,,7.80,8.00,7.80,8.00,,30,0,3.33,0.20 (2.56 %),236000,0
10,30/08/2012,,,7.70,8.00,7.70,7.80,,24890,0,3.25,0.10 (1.30 %),197516000,0
11,29/08/2012,,,8.00,8.20,7.70,7.70,,30060,0,3.21,-0.20 (-2.53 %),242071000,0
12,28/08/2012,,,7.60,7.90,7.60,7.90,,16730,0,3.29,0.00 (0.00 %),127667000,0
13,27/08/2012,,,8.00,8.10,7.90,7.90,,63010,0,3.29,0.00 (0.00 %),506745000,0
14,24/08/2012,,,7.40,7.90,7.40,7.90,,9570,0,3.29,0.30 (3.95 %),71651000,0
15,23/08/2012,,,7.80,7.80,7.60,7.60,,27380,0,3.17,-0.40 (-5.00 %),208128000,0
16,22/08/2012,,,8.00,8.00,8.00,8.00,,140,0,3.33,0.30 (3.90 %),1120000,0
17,21/08/2012,,,8.10,8.10,7.70,7.70,,52000,0,3.21,-0.40 (-4.94 %),410027000,0
18,20/08/2012,,,8.00,8.20,8.00,8.10,,7210,0,3.37,0.00 (0.00 %),58302000,0
19,17/08/2012,,,7.70,8.10,7.70,8.10,,11320,0,3.37,0.00 (0.00 %),87472000,0
20,16/08/2012,,,8.10,8.10,8.10,8.10,,10000,0,3.37,0.00 (0.00 %),81000000,0
21,15/08/2012,,,8.10,8.10,8.10,8.10,,16000,0,3.37,0.00 (0.00 %),129600000,0
2,14/08/2012,,,8.00,8.10,8.00,8.10,,31100,0,3.37,0.00 (0.00 %),251050000,0
3,13/08/2012,,,8.10,8.10,8.00,8.10,,3020,0,3.37,0.00 (0.00 %),24262000,0
4,10/08/2012,,,8.00,8.10,8.00,8.10,,70,0,3.37,0.10 (1.25 %),561000,0
5,09/08/2012,,,8.00,8.00,7.80,8.00,,3020,0,3.33,0.00 (0.00 %),23560000,0
6,08/08/2012,,,8.00,8.00,8.00,8.00,,20,0,3.33,0.10 (1.27 %),160000,0
7,07/08/2012,,,7.90,7.90,7.90,7.90,,5600,0,3.29,-0.10 (-1.25 %),44240000,0
8,06/08/2012,,,8.00,8.00,7.90,8.00,,17950,0,3.33,0.00 (0.00 %),143056000,0
9,03/08/2012,,,7.90,8.00,7.90,8.00,,13610,0,3.33,0.00 (0.00 %),107620000,0
10,02/08/2012,,,7.90,8.00,7.90,8.00,,10510,0,3.33,0.10 (1.27 %),83030000,0
11,01/08/2012,,,7.90,7.90,7.90,7.90,,3600,0,3.29,0.00 (0.00 %),28440000,0
12,31/07/2012,,,7.90,7.90,7.90,7.90,,500,0,3.29,-0.20 (-2.47 %),3950000,0
13,30/07/2012,,,8.10,8.10,8.10,8.10,,10,0,3.37,0.20 (2.53 %),81000,0
14,27/07/2012,,,7.90,7.90,7.90,7.90,,10890,0,3.29,-0.30 (-3.66 %),86031000,0
15,26/07/2012,,,7.80,8.20,7.80,8.20,,15140,0,3.42,0.30 (3.80 %),122040000,0
16,25/07/2012,,,7.80,7.90,7.80,7.90,,6240,0,3.29,0.00 (0.00 %),48693000,0
17,24/07/2012,,,8.00,8.00,7.90,7.90,,4500,0,3.29,-0.10 (-1.25 %),35599000,0
18,23/07/2012,,,8.00,8.10,8.00,8.00,,29110,0,3.33,-0.10 (-1.23 %),232892000,0
19,20/07/2012,,,7.80,8.20,7.80,8.10,,47910,0,3.37,0.20 (2.53 %),382871000,0
20,19/07/2012,,,8.00,8.00,7.90,7.90,,12530,0,3.29,-0.10 (-1.25 %),99189000,0
21,18/07/2012,,,8.00,8.00,7.70,8.00,,5550,0,3.33,0.00 (0.00 %),43259000,0
2,17/07/2012,,,8.00,8.00,8.00,8.00,,20,0,3.33,0.20 (2.56 %),160000,0
3,16/07/2012,,,7.90,8.00,7.60,7.80,,35880,0,3.25,-0.10 (-1.27 %),278451000,0
4,13/07/2012,,,7.90,8.20,7.80,7.90,,45950,0,3.29,-0.10 (-1.25 %),364618000,0
5,12/07/2012,,,7.90,8.10,7.90,8.00,,12090,0,3.33,0.00 (0.00 %),96513000,0
6,11/07/2012,,,8.00,8.00,7.90,8.00,,1630,0,3.33,0.00 (0.00 %),12880000,0
7,10/07/2012,,,8.00,8.00,7.90,8.00,,18020,0,3.33,0.20 (2.56 %),144000000,0
8,09/07/2012,,,7.90,7.90,7.80,7.80,,4960,66280,3.25,-0.20 (-2.50 %),38738000,556752000
9,06/07/2012,,,8.10,8.10,8.00,8.00,,220,0,3.33,0.10 (1.27 %),1761000,0
10,05/07/2012,,,7.60,7.90,7.60,7.90,,610,0,3.29,0.30 (3.95 %),4639000,0
11,04/07/2012,,,7.80,8.00,7.60,7.60,,5100,0,3.17,-0.30 (-3.80 %),39164000,0
12,03/07/2012,,,8.00,8.00,7.90,7.90,,11440,0,3.29,-0.40 (-4.82 %),90800000,0
13,02/07/2012,,,8.30,8.30,8.30,8.30,,0,0,3.46,0.00 (0.00 %),0,0
14,29/06/2012,,,8.20,8.30,8.20,8.30,,20,0,3.46,0.30 (3.75 %),165000,0
15,28/06/2012,,,7.80,8.10,7.70,8.00,,3330,0,3.33,-0.10 (-1.23 %),25871000,0
16,27/06/2012,,,8.10,8.10,8.10,8.10,,10,0,3.37,0.20 (2.53 %),81000,0
17,26/06/2012,,,8.50,8.50,7.90,7.90,,15040,0,3.29,-0.40 (-4.82 %),119045000,0
18,25/06/2012,,,8.30,8.30,8.30,8.30,,0,0,3.46,0.00 (0.00 %),0,0
19,22/06/2012,,,8.30,8.30,8.30,8.30,,10,0,3.46,0.10 (1.22 %),83000,0
20,21/06/2012,,,8.00,8.20,8.00,8.20,,19710,0,3.42,0.20 (2.50 %),157714000,0
21,20/06/2012,,,8.10,8.20,8.00,8.00,,30110,0,3.33,-0.10 (-1.23 %),245582000,0
2,19/06/2012,,,8.20,8.20,8.10,8.10,,8860,0,3.37,-0.30 (-3.57 %),72452000,0
3,18/06/2012,,,8.50,8.50,8.20,8.40,,8920,0,3.50,0.00 (0.00 %),73886000,0
4,15/06/2012,,,8.30,8.40,8.30,8.40,,7520,0,3.50,0.10 (1.20 %),63018000,0
5,14/06/2012,,,8.10,8.30,8.10,8.30,,7690,0,3.46,0.10 (1.22 %),62591000,0
6,13/06/2012,,,8.30,8.30,8.20,8.20,,2810,0,3.42,-0.10 (-1.20 %),23322000,0
7,12/06/2012,,,8.50,8.50,8.10,8.30,,8120,0,3.46,-0.10 (-1.19 %),67200000,0
8,11/06/2012,,,8.40,8.40,8.40,8.40,,10,0,3.50,0.10 (1.20 %),84000,0
9,08/06/2012,,,8.40,8.40,8.30,8.30,,21650,70360,3.46,0.00 (0.00 %),180760000,555844000
10,07/06/2012,,,8.20,8.30,8.20,8.30,,7790,0,3.46,0.10 (1.22 %),63979000,0
11,06/06/2012,,,8.00,8.30,8.00,8.20,,2050,0,3.42,0.10 (1.23 %),16803000,0
12,05/06/2012,,,8.00,8.10,8.00,8.10,,8390,0,3.37,0.00 (0.00 %),67141000,0
13,04/06/2012,,,8.50,8.50,7.90,8.10,,16210,0,3.37,0.00 (0.00 %),129227000,0
14,01/06/2012,,,8.30,8.30,8.00,8.10,,1080,0,3.37,0.10 (1.25 %),8651000,0
15,31/05/2012,,,8.20,8.30,8.00,8.00,,39880,0,3.33,-0.40 (-4.76 %),320267000,0
16,30/05/2012,,,8.50,8.50,8.20,8.40,,6020,0,3.50,0.20 (2.44 %),49569000,0
17,29/05/2012,,,8.30,8.30,8.20,8.20,,31810,0,3.42,-0.30 (-3.53 %),262381000,0
18,28/05/2012,,,8.50,8.50,8.30,8.50,,3050,0,3.54,0.30 (3.66 %),25525000,0
19,25/05/2012,,,8.20,8.20,7.60,8.20,,16660,0,3.42,0.30 (3.80 %),134668000,0
20,24/05/2012,,,8.70,8.70,7.90,7.90,,50720,0,3.29,-0.40 (-4.82 %),403726000,0
21,23/05/2012,,,8.40,8.40,8.30,8.30,,31610,0,3.46,-0.40 (-4.60 %),262463000,0
2,22/05/2012,,,8.30,8.80,8.30,8.70,,13720,0,3.62,0.20 (2.35 %),116579000,0
3,21/05/2012,,,8.20,8.50,8.20,8.50,,40920,0,3.54,0.40 (4.94 %),341943000,0
4,18/05/2012,,,8.30,8.30,8.10,8.10,,18810,0,3.37,-0.20 (-2.41 %),154031000,0
5,17/05/2012,,,8.60,8.90,8.30,8.30,,41220,0,3.46,-0.30 (-3.49 %),343983000,0
6,16/05/2012,,,8.70,8.70,8.30,8.60,,21090,40000,3.58,0.00 (0.00 %),177179000,360000000
7,15/05/2012,,,8.70,8.70,8.50,8.60,,57530,0,3.58,-0.30 (-3.37 %),491553000,0
8,14/05/2012,,,9.20,9.20,8.80,8.90,,60420,0,3.71,-0.30 (-3.26 %),539186000,0
9,11/05/2012,,,9.20,9.50,9.10,9.20,,106540,0,3.83,-0.30 (-3.16 %),976985000,0
10,10/05/2012,,,9.90,10.20,9.50,9.50,,143470,0,3.96,-0.40 (-4.04 %),1386383000,0
11,09/05/2012,,,9.90,9.90,9.70,9.90,,321850,0,4.12,0.40 (4.21 %),3183653000,0
12,08/05/2012,,,9.50,9.50,9.50,9.50,,46860,0,3.96,0.40 (4.40 %),445170000,0
13,07/05/2012,,,9.10,9.10,9.10,9.10,,38140,0,3.79,0.40 (4.60 %),347074000,0
14,04/05/2012,,,8.40,8.70,8.30,8.70,,172750,0,3.62,0.40 (4.82 %),1486931000,0
15,03/05/2012,,,8.40,8.40,8.30,8.30,,40270,0,3.46,-0.10 (-1.19 %),335801000,0
16,02/05/2012,,,8.30,8.50,8.00,8.40,,93960,0,3.50,0.30 (3.70 %),781110000,0
17,27/04/2012,,,8.00,8.10,7.90,8.10,,47000,0,3.37,0.00 (0.00 %),379266000,0
18,26/04/2012,,,8.00,8.20,8.00,8.10,,10820,0,3.37,-0.20 (-2.41 %),86921000,0
19,25/04/2012,,,7.80,8.30,7.70,8.30,,36670,0,3.46,0.30 (3.75 %),290812000,0
20,24/04/2012,,,8.10,8.10,8.00,8.00,,23000,0,3.33,-0.10 (-1.23 %),184100000,0
21,23/04/2012,,,7.90,8.10,7.70,8.10,,84940,0,3.37,0.20 (2.53 %),659456000,0
2,20/04/2012,,,8.00,8.00,7.80,7.90,,7010,0,3.29,-0.20 (-2.47 %),55079000,0
3,19/04/2012,,,8.30,8.30,8.00,8.10,,12640,0,3.37,0.00 (0.00 %),102188000,0
4,18/04/2012,,,8.30,8.30,8.10,8.10,,9570,0,3.37,-0.10 (-1.22 %),79027000,0
5,17/04/2012,,,8.00,8.20,7.80,8.20,,79920,0,3.42,0.30 (3.80 %),649721000,0
6,16/04/2012,,,7.90,7.90,7.70,7.90,,11400,0,3.29,0.10 (1.28 %),89090000,0
7,13/04/2012,,,7.90,8.00,7.80,7.80,,59020,0,3.25,0.10 (1.30 %),466958000,0
8,12/04/2012,,,8.00,8.00,7.70,7.70,,6150,0,3.21,-0.30 (-3.75 %),48300000,0
9,11/04/2012,,,7.60,8.00,7.60,8.00,,29780,0,3.33,0.20 (2.56 %),235956000,0
10,10/04/2012,,,7.40,7.80,7.40,7.80,,5230,0,3.25,0.20 (2.63 %),39310000,0
11,09/04/2012,,,7.70,8.00,7.60,7.60,,19180,0,3.17,-0.30 (-3.80 %),146310000,0
12,06/04/2012,,,8.00,8.00,7.70,7.90,,2120,0,3.29,0.10 (1.28 %),16455000,0
13,05/04/2012,,,7.60,8.00,7.50,7.80,,10750,0,3.25,0.10 (1.30 %),81800000,0
14,04/04/2012,,,8.20,8.20,7.70,7.70,,1470,0,3.21,-0.40 (-4.94 %),11479000,0
15,03/04/2012,,,8.00,8.10,7.80,8.10,,16900,0,3.37,0.20 (2.53 %),134967000,0
16,30/03/2012,,,9.30,9.30,9.10,9.20,,27050,0,3.29,0.10 (1.10 %),248241000,0
17,29/03/2012,,,9.30,9.50,9.10,9.10,,28950,0,3.26,-0.10 (-1.09 %),271081000,0
18,28/03/2012,,,9.30,9.50,9.20,9.20,,23660,0,3.29,-0.10 (-1.08 %),220308000,0
19,27/03/2012,,,9.70,9.70,9.30,9.30,,71580,0,3.33,0.00 (0.00 %),688192000,0
20,26/03/2012,,,9.30,9.30,9.30,9.30,,3910,0,3.33,0.40 (4.49 %),36363000,0
21,23/03/2012,,,8.90,8.90,8.90,8.90,,35000,0,3.18,0.40 (4.71 %),311500000,0
2,22/03/2012,,,8.80,8.80,8.40,8.50,,9390,0,3.04,0.10 (1.19 %),80059000,0
3,21/03/2012,,,8.10,8.40,8.10,8.40,,34690,0,3.01,0.40 (5.00 %),287335000,0
4,20/03/2012,,,8.10,8.10,8.00,8.00,,9360,0,2.86,0.00 (0.00 %),74885000,0
